eventID,measurementValue,measurementType,measurementTypeID,measurementValueID,measurementUnit,measurementUnitID,measurementID,occurrenceID
IYS2022-TINRO-3-3-Trawl,2,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-3-Trawl-18-individualCount,IYS2022-TINRO-3-3-Trawl-18
IYS2022-TINRO-3-3-Trawl,1.53,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-3-Trawl-18-Catch_weight,IYS2022-TINRO-3-3-Trawl-18
IYS2022-TINRO-3-3-Trawl,immature,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,NA,NA,IYS2022-TINRO-3-3-Trawl-18-lifeStage,IYS2022-TINRO-3-3-Trawl-18
IYS2022-TINRO-3-3-Trawl,1,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-3-Trawl-19-individualCount,IYS2022-TINRO-3-3-Trawl-19
IYS2022-TINRO-3-3-Trawl,0.365,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-3-Trawl-19-Catch_weight,IYS2022-TINRO-3-3-Trawl-19
IYS2022-TINRO-3-3-Trawl,immature,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,NA,NA,IYS2022-TINRO-3-3-Trawl-19-lifeStage,IYS2022-TINRO-3-3-Trawl-19
IYS2022-TINRO-3-4-Trawl,19,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-4-Trawl-20-individualCount,IYS2022-TINRO-3-4-Trawl-20
IYS2022-TINRO-3-4-Trawl,0.037,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-4-Trawl-20-Catch_weight,IYS2022-TINRO-3-4-Trawl-20
IYS2022-TINRO-3-4-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-4-Trawl-20-lifeStage,IYS2022-TINRO-3-4-Trawl-20
IYS2022-TINRO-3-4-Trawl,5,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-4-Trawl-21-individualCount,IYS2022-TINRO-3-4-Trawl-21
IYS2022-TINRO-3-4-Trawl,0.009,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-4-Trawl-21-Catch_weight,IYS2022-TINRO-3-4-Trawl-21
IYS2022-TINRO-3-4-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-4-Trawl-21-lifeStage,IYS2022-TINRO-3-4-Trawl-21
IYS2022-TINRO-3-4-Trawl,1,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-4-Trawl-22-individualCount,IYS2022-TINRO-3-4-Trawl-22
IYS2022-TINRO-3-4-Trawl,0.002,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-4-Trawl-22-Catch_weight,IYS2022-TINRO-3-4-Trawl-22
IYS2022-TINRO-3-4-Trawl,Juvenile,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1127/,NA,NA,IYS2022-TINRO-3-4-Trawl-22-lifeStage,IYS2022-TINRO-3-4-Trawl-22
IYS2022-TINRO-3-4-Trawl,15,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-4-Trawl-23-individualCount,IYS2022-TINRO-3-4-Trawl-23
IYS2022-TINRO-3-4-Trawl,0.225,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-4-Trawl-23-Catch_weight,IYS2022-TINRO-3-4-Trawl-23
IYS2022-TINRO-3-4-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-4-Trawl-23-lifeStage,IYS2022-TINRO-3-4-Trawl-23
IYS2022-TINRO-3-4-Trawl,2,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-4-Trawl-24-individualCount,IYS2022-TINRO-3-4-Trawl-24
IYS2022-TINRO-3-4-Trawl,0.397,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-4-Trawl-24-Catch_weight,IYS2022-TINRO-3-4-Trawl-24
IYS2022-TINRO-3-4-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-4-Trawl-24-lifeStage,IYS2022-TINRO-3-4-Trawl-24
IYS2022-TINRO-3-4-Trawl,2,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-4-Trawl-25-individualCount,IYS2022-TINRO-3-4-Trawl-25
IYS2022-TINRO-3-4-Trawl,0.065,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-4-Trawl-25-Catch_weight,IYS2022-TINRO-3-4-Trawl-25
IYS2022-TINRO-3-4-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-4-Trawl-25-lifeStage,IYS2022-TINRO-3-4-Trawl-25
IYS2022-TINRO-3-4-Trawl,8,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-4-Trawl-26-individualCount,IYS2022-TINRO-3-4-Trawl-26
IYS2022-TINRO-3-4-Trawl,3.186,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-4-Trawl-26-Catch_weight,IYS2022-TINRO-3-4-Trawl-26
IYS2022-TINRO-3-4-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-4-Trawl-26-lifeStage,IYS2022-TINRO-3-4-Trawl-26
IYS2022-TINRO-3-4-Trawl,2.416,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-4-Trawl-27-Catch_weight,IYS2022-TINRO-3-4-Trawl-27
IYS2022-TINRO-3-4-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-4-Trawl-27-lifeStage,IYS2022-TINRO-3-4-Trawl-27
IYS2022-TINRO-3-4-Trawl,3,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-4-Trawl-28-individualCount,IYS2022-TINRO-3-4-Trawl-28
IYS2022-TINRO-3-4-Trawl,1.933,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-4-Trawl-28-Catch_weight,IYS2022-TINRO-3-4-Trawl-28
IYS2022-TINRO-3-4-Trawl,immature,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,NA,NA,IYS2022-TINRO-3-4-Trawl-28-lifeStage,IYS2022-TINRO-3-4-Trawl-28
IYS2022-TINRO-3-4-Trawl,4,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-4-Trawl-29-individualCount,IYS2022-TINRO-3-4-Trawl-29
IYS2022-TINRO-3-4-Trawl,1.895,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-4-Trawl-29-Catch_weight,IYS2022-TINRO-3-4-Trawl-29
IYS2022-TINRO-3-4-Trawl,immature,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,NA,NA,IYS2022-TINRO-3-4-Trawl-29-lifeStage,IYS2022-TINRO-3-4-Trawl-29
IYS2022-TINRO-3-4-Trawl,9982,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-4-Trawl-30-individualCount,IYS2022-TINRO-3-4-Trawl-30
IYS2022-TINRO-3-4-Trawl,60,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-4-Trawl-30-Catch_weight,IYS2022-TINRO-3-4-Trawl-30
IYS2022-TINRO-3-4-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-4-Trawl-30-lifeStage,IYS2022-TINRO-3-4-Trawl-30
IYS2022-TINRO-3-5-Trawl,0.18,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-5-Trawl-31-Catch_weight,IYS2022-TINRO-3-5-Trawl-31
IYS2022-TINRO-3-5-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-5-Trawl-31-lifeStage,IYS2022-TINRO-3-5-Trawl-31
IYS2022-TINRO-3-5-Trawl,6,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-5-Trawl-32-individualCount,IYS2022-TINRO-3-5-Trawl-32
IYS2022-TINRO-3-5-Trawl,6.14,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-5-Trawl-32-Catch_weight,IYS2022-TINRO-3-5-Trawl-32
IYS2022-TINRO-3-5-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-5-Trawl-32-lifeStage,IYS2022-TINRO-3-5-Trawl-32
IYS2022-TINRO-3-5-Trawl,1,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-5-Trawl-33-individualCount,IYS2022-TINRO-3-5-Trawl-33
IYS2022-TINRO-3-5-Trawl,0.002,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-5-Trawl-33-Catch_weight,IYS2022-TINRO-3-5-Trawl-33
IYS2022-TINRO-3-5-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-5-Trawl-33-lifeStage,IYS2022-TINRO-3-5-Trawl-33
IYS2022-TINRO-3-5-Trawl,3,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-5-Trawl-34-individualCount,IYS2022-TINRO-3-5-Trawl-34
IYS2022-TINRO-3-5-Trawl,1.427,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-5-Trawl-34-Catch_weight,IYS2022-TINRO-3-5-Trawl-34
IYS2022-TINRO-3-5-Trawl,immature,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,NA,NA,IYS2022-TINRO-3-5-Trawl-34-lifeStage,IYS2022-TINRO-3-5-Trawl-34
IYS2022-TINRO-3-5-Trawl,4.14,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-5-Trawl-35-Catch_weight,IYS2022-TINRO-3-5-Trawl-35
IYS2022-TINRO-3-5-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-5-Trawl-35-lifeStage,IYS2022-TINRO-3-5-Trawl-35
IYS2022-TINRO-3-7-Trawl,2692,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-7-Trawl-36-individualCount,IYS2022-TINRO-3-7-Trawl-36
IYS2022-TINRO-3-7-Trawl,28,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-7-Trawl-36-Catch_weight,IYS2022-TINRO-3-7-Trawl-36
IYS2022-TINRO-3-7-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-7-Trawl-36-lifeStage,IYS2022-TINRO-3-7-Trawl-36
IYS2022-TINRO-3-7-Trawl,3,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-7-Trawl-37-individualCount,IYS2022-TINRO-3-7-Trawl-37
IYS2022-TINRO-3-7-Trawl,6.02,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-7-Trawl-37-Catch_weight,IYS2022-TINRO-3-7-Trawl-37
IYS2022-TINRO-3-7-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-7-Trawl-37-lifeStage,IYS2022-TINRO-3-7-Trawl-37
IYS2022-TINRO-3-7-Trawl,1,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-7-Trawl-38-individualCount,IYS2022-TINRO-3-7-Trawl-38
IYS2022-TINRO-3-7-Trawl,0.454,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-7-Trawl-38-Catch_weight,IYS2022-TINRO-3-7-Trawl-38
IYS2022-TINRO-3-7-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-7-Trawl-38-lifeStage,IYS2022-TINRO-3-7-Trawl-38
IYS2022-TINRO-3-7-Trawl,2,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-7-Trawl-39-individualCount,IYS2022-TINRO-3-7-Trawl-39
IYS2022-TINRO-3-7-Trawl,0.004,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-7-Trawl-39-Catch_weight,IYS2022-TINRO-3-7-Trawl-39
IYS2022-TINRO-3-7-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-7-Trawl-39-lifeStage,IYS2022-TINRO-3-7-Trawl-39
IYS2022-TINRO-3-7-Trawl,5,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-7-Trawl-40-individualCount,IYS2022-TINRO-3-7-Trawl-40
IYS2022-TINRO-3-7-Trawl,0.017,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-7-Trawl-40-Catch_weight,IYS2022-TINRO-3-7-Trawl-40
IYS2022-TINRO-3-7-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-7-Trawl-40-lifeStage,IYS2022-TINRO-3-7-Trawl-40
IYS2022-TINRO-3-7-Trawl,3,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-7-Trawl-41-individualCount,IYS2022-TINRO-3-7-Trawl-41
IYS2022-TINRO-3-7-Trawl,0.005,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-7-Trawl-41-Catch_weight,IYS2022-TINRO-3-7-Trawl-41
IYS2022-TINRO-3-7-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-7-Trawl-41-lifeStage,IYS2022-TINRO-3-7-Trawl-41
IYS2022-TINRO-3-7-Trawl,9,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-7-Trawl-42-individualCount,IYS2022-TINRO-3-7-Trawl-42
IYS2022-TINRO-3-7-Trawl,0.097,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-7-Trawl-42-Catch_weight,IYS2022-TINRO-3-7-Trawl-42
IYS2022-TINRO-3-7-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-7-Trawl-42-lifeStage,IYS2022-TINRO-3-7-Trawl-42
IYS2022-TINRO-3-7-Trawl,1,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-7-Trawl-43-individualCount,IYS2022-TINRO-3-7-Trawl-43
IYS2022-TINRO-3-7-Trawl,0.779,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-7-Trawl-43-Catch_weight,IYS2022-TINRO-3-7-Trawl-43
IYS2022-TINRO-3-7-Trawl,immature,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,NA,NA,IYS2022-TINRO-3-7-Trawl-43-lifeStage,IYS2022-TINRO-3-7-Trawl-43
IYS2022-TINRO-3-8-Trawl,0.903,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-8-Trawl-44-Catch_weight,IYS2022-TINRO-3-8-Trawl-44
IYS2022-TINRO-3-8-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-8-Trawl-44-lifeStage,IYS2022-TINRO-3-8-Trawl-44
IYS2022-TINRO-3-8-Trawl,2,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-8-Trawl-45-individualCount,IYS2022-TINRO-3-8-Trawl-45
IYS2022-TINRO-3-8-Trawl,0.03,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-8-Trawl-45-Catch_weight,IYS2022-TINRO-3-8-Trawl-45
IYS2022-TINRO-3-8-Trawl,adult,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,NA,NA,IYS2022-TINRO-3-8-Trawl-45-lifeStage,IYS2022-TINRO-3-8-Trawl-45
IYS2022-TINRO-3-8-Trawl,1,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-8-Trawl-46-individualCount,IYS2022-TINRO-3-8-Trawl-46
IYS2022-TINRO-3-8-Trawl,0.308,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-8-Trawl-46-Catch_weight,IYS2022-TINRO-3-8-Trawl-46
IYS2022-TINRO-3-8-Trawl,immature,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,NA,NA,IYS2022-TINRO-3-8-Trawl-46-lifeStage,IYS2022-TINRO-3-8-Trawl-46
IYS2022-TINRO-3-8-Trawl,1,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-8-Trawl-47-individualCount,IYS2022-TINRO-3-8-Trawl-47
IYS2022-TINRO-3-8-Trawl,0.411,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-8-Trawl-47-Catch_weight,IYS2022-TINRO-3-8-Trawl-47
IYS2022-TINRO-3-8-Trawl,immature,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,NA,NA,IYS2022-TINRO-3-8-Trawl-47-lifeStage,IYS2022-TINRO-3-8-Trawl-47
IYS2022-TINRO-3-9-Trawl,1,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-9-Trawl-48-individualCount,IYS2022-TINRO-3-9-Trawl-48
IYS2022-TINRO-3-9-Trawl,0.349,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-9-Trawl-48-Catch_weight,IYS2022-TINRO-3-9-Trawl-48
IYS2022-TINRO-3-9-Trawl,immature,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,NA,NA,IYS2022-TINRO-3-9-Trawl-48-lifeStage,IYS2022-TINRO-3-9-Trawl-48
IYS2022-TINRO-3-9-Trawl,2,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-9-Trawl-49-individualCount,IYS2022-TINRO-3-9-Trawl-49
IYS2022-TINRO-3-9-Trawl,0.272,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-9-Trawl-49-Catch_weight,IYS2022-TINRO-3-9-Trawl-49
IYS2022-TINRO-3-9-Trawl,Juvenile,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,http://vocab.nerc.ac.uk/collection/S11/current/S1127/,NA,NA,IYS2022-TINRO-3-9-Trawl-49-lifeStage,IYS2022-TINRO-3-9-Trawl-49
IYS2022-TINRO-3-9-Trawl,2,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS2022-TINRO-3-9-Trawl-50-individualCount,IYS2022-TINRO-3-9-Trawl-50
IYS2022-TINRO-3-9-Trawl,2.275,Catch_weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,NA,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,IYS2022-TINRO-3-9-Trawl-50-Catch_weight,IYS2022-TINRO-3-9-Trawl-50
